onet_soc_code,api_usage_count,task_usage_share,weighted_exposure,A_MEAN,A_MEDIAN,TOT_EMP,onet_occupation_title,job_zone,ai_exposure,weight_method,wage_bill,wage_share,emp_share,wage_at_risk,emp_at_risk
43-4161.00,526.0,0.000633654015270339,0.000633654015270339,50950.0,49440.0,92580.0,"Human Resources Assistants, Except Payroll and Timekeeping",3,0.000633654015270339,employment_weighted,4716951000.0,0.00039323839872155465,0.0006223976845569138,2988914.9409834407,58.66368873372799
43-4171.00,1042.0,0.001255261376257972,0.001255261376257972,38480.0,37230.0,964530.0,Receptionists and Information Clerks,2,0.001255261376257972,employment_weighted,37115114400.0,0.00309417845447691,0.006484351249575287,46589169.581716076,1210.7372552421018
43-4181.00,896.0,0.0010793802237304634,0.0010793802237304634,47720.0,41460.0,127440.0,Reservation and Transportation Ticket Agents and Travel Clerks,2,0.0010793802237304634,employment_weighted,6081436800.0,0.0005069915861238193,0.0008567548165903337,6564182.613786673,137.55621571221025
43-5011.00,48.0,5.782394055698911e-05,5.782394055698911e-05,55420.0,49900.0,97800.0,Cargo and Freight Agents,2,5.782394055698911e-05,employment_weighted,5420076000.0,0.0004518558719794056,0.0006574907490782692,313410.1524383633,5.655181386473535
43-5011.01,149.0,0.00017949514881232038,0.00017949514881232038,55420.0,49900.0,97800.0,Freight Forwarders,2,0.00017949514881232038,employment_weighted,5420076000.0,0.0004518558719794056,0.0006574907490782692,972877.3481940862,17.554625553844932
43-5021.00,102.0,0.00012287587368360186,0.00012287587368360186,40060.0,38340.0,71920.0,Couriers and Messengers,2,0.00012287587368360186,employment_weighted,2881115200.0,0.00024019014142405374,0.0004835044445164532,354019.5473831053,8.837232835324645
43-5031.00,83.0,9.998723054646033e-05,9.998723054646033e-05,54800.0,50730.0,101140.0,Public Safety Telecommunicators,2,9.998723054646033e-05,employment_weighted,5542472000.0,0.00046205966825583995,0.0006799449321245006,554176.4256613011,10.112708497468997
43-5032.00,67.0,8.071258369413062e-05,8.071258369413062e-05,53150.0,48880.0,211000.0,"Dispatchers, Except Police, Fire, and Ambulance",2,8.071258369413062e-05,employment_weighted,11214650000.0,0.0009349325460923133,0.0014185127613038323,905163.3767253819,17.03035515946156
43-5041.00,18.0,2.1683977708870914e-05,2.1683977708870914e-05,55810.0,49180.0,19620.0,"Meter Readers, Utilities",2,2.1683977708870914e-05,employment_weighted,1094992200.0,9.128629475705648e-05,0.00013190151837337056,23743.78645618752,0.42543964264804734
43-5061.00,114.0,0.00013733185882284913,0.00013733185882284913,60420.0,57770.0,385000.0,"Production, Planning, and Expediting Clerks",2,0.00013733185882284913,employment_weighted,23261700000.0,0.0019392598438146141,0.002588281578682348,3194572.5003794697,52.872765646796914
43-5071.00,21.0,2.5297973993682733e-05,2.5297973993682733e-05,44890.0,43190.0,857630.0,"Shipping, Receiving, and Inventory Clerks",2,2.5297973993682733e-05,employment_weighted,38499010700.0,0.003209549838451152,0.00576568293590998,973946.9714711133,21.696301436202123
43-6011.00,996.0,0.0011998467665575241,0.0011998467665575241,77060.0,74260.0,472770.0,Executive Secretaries and Executive Administrative Assistants,3,0.0011998467665575241,employment_weighted,36431656200.0,0.0030372005447718664,0.0031783425505289707,43712404.891905375,567.2515558254007
43-6012.00,235.0,0.0002830963756435925,0.0002830963756435925,60320.0,54140.0,154540.0,Legal Secretaries and Administrative Assistants,3,0.0002830963756435925,employment_weighted,9321852800.0,0.0007771355835983967,0.0010389429484923898,2638982.7419630745,43.74971389196079
43-6013.00,242.0,0.00029152903364148674,0.00029152903364148674,45580.0,44640.0,830760.0,Medical Secretaries and Administrative Assistants,2,0.00029152903364148674,employment_weighted,37866040800.0,0.0031567809905417837,0.005585041050145838,11039050.282253109,242.19065998800153
43-6014.00,13503.0,0.016266597277938,0.016266597277938,47640.0,46290.0,1737820.0,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2,0.016266597277938,employment_weighted,82789744800.0,0.006901938704836696,0.01168303244952145,1346707437.4048617,28268.418081546213
43-9021.00,1678.0,0.0020214285886380775,0.0020214285886380775,42070.0,39850.0,135280.0,Data Entry Keyers,2,0.0020214285886380775,employment_weighted,5691229600.0,0.00047446115396592293,0.0009094616414653196,11504414.217943251,273.4588594709591
43-9022.00,5339.0,0.006431708721536767,0.006431708721536767,49730.0,47850.0,36030.0,Word Processors and Typists,2,0.006431708721536767,employment_weighted,1791771900.0,0.00014937477892610664,0.00024222281890889612,11524154.956234505,231.73446523696973
43-9031.00,975.0,0.0011745487925638412,0.0011745487925638412,60250.0,53620.0,4000.0,Desktop Publishers,3,0.0011745487925638412,employment_weighted,241000000.0,2.009146461175761e-05,2.6891237181115308e-05,283066.25900788576,4.698195170255365
43-9041.00,1179.0,0.001420300539931045,0.001420300539931045,51980.0,48450.0,229070.0,Insurance Claims and Policy Processing Clerks,2,0.001420300539931045,employment_weighted,11907058600.0,0.0009926566244482329,0.0015399939252695209,16911601.758570593,325.34824468200446
43-9051.00,28.0,3.373063199157698e-05,3.373063199157698e-05,40200.0,38150.0,62730.0,"Mail Clerks and Mail Machine Operators, Except Postal Service",2,3.373063199157698e-05,employment_weighted,2521746000.0,0.00021023058306573157,0.0004217218270928408,85060.08630223128,2.115922544831624
43-9061.00,5126.0,0.006175114985315129,0.006175114985315129,45470.0,43630.0,2510550.0,"Office Clerks, General",2,0.006175114985315129,employment_weighted,114154708500.0,0.009516743925698156,0.016877948876262257,704918451.1026303,15502.934926382897
43-9071.00,215.0,0.00025900306707818036,0.00025900306707818036,41620.0,39020.0,24740.0,"Office Machine Operators, Except Computer",2,0.00025900306707818036,employment_weighted,1029678800.0,8.584130776629478e-05,0.00016632230196519818,266689.96730538027,6.407735879514182
43-9081.00,140.0,0.0001686531599578849,0.0001686531599578849,52730.0,49210.0,5160.0,Proofreaders and Copy Markers,4,0.0001686531599578849,employment_weighted,272086800.0,2.2683080139113572e-05,3.468969596363874e-05,45888.29860282904,0.8702503053826861
43-9111.00,5002.0,0.006025736472209573,0.006025736472209573,55470.0,51440.0,5900.0,Statistical Assistants,4,0.006025736472209573,employment_weighted,327273000.0,2.7283792107401446e-05,3.9664574842145074e-05,1972060.8524694436,35.55184518603648
45-1011.00,31.0,3.73446282763888e-05,3.73446282763888e-05,63360.0,59330.0,29530.0,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",3,3.73446282763888e-05,employment_weighted,1871020800.0,0.00015598152776374446,0.00019852455848958373,69872.57627339159,1.1027868730017614
45-2092.00,948.0,0.0011420228260005348,0.0011420228260005348,37850.0,35690.0,261690.0,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",1,0.0011420228260005348,employment_weighted,9904966500.0,0.000825748066038982,0.0017592919644815162,11311697.833770627,298.85595333607995
47-1011.00,883.0,0.0010637195731629454,0.0010637195731629454,84500.0,78690.0,806080.0,First-Line Supervisors of Construction Trades and Extraction Workers,3,0.0010637195731629454,employment_weighted,68113760000.0,0.005678444807525938,0.005419122116738356,72453939.7137233,857.443073535187
47-1011.03,57.0,6.866592941142457e-05,6.866592941142457e-05,84500.0,78690.0,806080.0,Solar Energy Installation Managers,3,6.866592941142457e-05,employment_weighted,68113760000.0,0.005678444807525938,0.005419122116738356,4677094.636106714,55.35023237996111
47-2051.00,85.0,0.00010239656140300155,0.00010239656140300155,59360.0,54660.0,205230.0,Cement Masons and Concrete Finishers,1,0.00010239656140300155,employment_weighted,12182452800.0,0.001015615432844844,0.0013797221516700735,1247441.276174368,21.014846296738007
47-2061.00,90.0,0.00010841988854435458,0.00010841988854435458,51260.0,46730.0,1057660.0,Construction Laborers,2,0.00010841988854435458,employment_weighted,54215651600.0,0.004519800188899502,0.0071104464792446035,5878054.903831559,114.67137931782207
47-2111.00,21.0,2.5297973993682733e-05,2.5297973993682733e-05,69630.0,62350.0,742580.0,Electricians,3,2.5297973993682733e-05,employment_weighted,51705845400.0,0.004310564992012905,0.004992223726488151,1308053.13225058,18.785769528228922
47-2132.00,141.0,0.0001698578253861555,0.0001698578253861555,63540.0,57250.0,25640.0,"Insulation Workers, Mechanical",2,0.0001698578253861555,employment_weighted,1629165600.0,0.0001358187676310907,0.0001723728303309491,276726.5260099313,4.355154642901027
47-2142.00,15.0,1.8069981424059096e-05,1.8069981424059096e-05,51900.0,48260.0,1520.0,Paperhangers,2,1.8069981424059096e-05,employment_weighted,78888000.0,6.576661660964043e-06,1.0218670128823817e-05,1425.504694581174,0.027466371764569827
47-2152.00,177.0,0.00021322578080389733,0.00021322578080389733,69940.0,62970.0,455940.0,"Plumbers, Pipefitters, and Steamfitters",3,0.00021322578080389733,employment_weighted,31888443600.0,0.002658446207939537,0.0030651976700894284,6799438.285231043,97.21816249972895
47-2181.00,53.0,6.384726769834215e-05,6.384726769834215e-05,57090.0,50970.0,136740.0,Roofers,2,6.384726769834215e-05,employment_weighted,7806486600.0,0.0006508039388633195,0.0009192769430364267,498422.8397337208,8.730475385071305
47-2211.00,100.0,0.00012046654282706064,0.00012046654282706064,66110.0,60850.0,117470.0,Sheet Metal Workers,2,0.00012046654282706064,employment_weighted,7765941700.0,0.0006474238292220861,0.0007897284079164037,935536.1483955061,14.151204785894814
47-2231.00,526.0,0.000633654015270339,0.000633654015270339,57380.0,51860.0,28280.0,Solar Photovoltaic Installers,2,0.000633654015270339,employment_weighted,1622706400.0,0.00013528028303266636,0.0001901210468704852,1028234.4259648769,17.919735551845186
47-4011.00,54.0,6.505193312661275e-05,6.505193312661275e-05,76430.0,72120.0,137210.0,Construction and Building Inspectors,3,6.505193312661275e-05,employment_weighted,10486960300.0,0.0008742671856944274,0.0009224366634052078,682197.0401370428,8.925775744302536
47-4011.01,24.0,2.8911970278494555e-05,2.8911970278494555e-05,76430.0,72120.0,137210.0,Energy Auditors,3,2.8911970278494555e-05,employment_weighted,10486960300.0,0.0008742671856944274,0.0009224366634052078,303198.68450535234,3.9670114419122378
47-4041.00,20.0,2.4093308565412128e-05,2.4093308565412128e-05,55740.0,48490.0,50570.0,Hazardous Materials Removal Workers,3,2.4093308565412128e-05,employment_weighted,2818771800.0,0.00023499275464033322,0.0003399724660622503,67913.53875288216,1.2183986141528913
49-1011.00,263.0,0.0003168270076351695,0.0003168270076351695,82930.0,78300.0,600680.0,"First-Line Supervisors of Mechanics, Installers, and Repairers",3,0.0003168270076351695,employment_weighted,49814392400.0,0.00415288009153862,0.004038257087488085,15782544.88125613,190.31164694629362
49-2011.00,1053.0,0.0012685126959689486,0.0012685126959689486,49820.0,46860.0,73010.0,"Computer, Automated Teller, and Office Machine Repairers",3,0.0012685126959689486,employment_weighted,3637358200.0,0.00030323590686965295,0.0004908323066483071,4614035.056486762,92.61411193269294
49-2021.00,53.0,6.384726769834215e-05,6.384726769834215e-05,69180.0,64190.0,11400.0,"Radio, Cellular, and Tower Equipment Installers and Repairers",3,6.384726769834215e-05,employment_weighted,788652000.0,6.57476089169787e-05,7.664002596617863e-05,50353.27536483293,0.7278588517611004
49-2022.00,1088.0,0.0013106759859584198,0.0013106759859584198,66650.0,62630.0,153890.0,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3,0.0013106759859584198,employment_weighted,10256768500.0,0.0008550767690819096,0.0010345731224504586,13443300.166484762,201.69992747914122
49-2092.00,16.0,1.92746468523297e-05,1.92746468523297e-05,56820.0,53990.0,16570.0,"Electric Motor, Power Tool, and Related Repairers",3,1.92746468523297e-05,employment_weighted,941507400.0,7.849071621912e-05,0.00011139695002277016,18147.222643855122,0.3193808983431031
49-2093.00,15.91862464183381,1.9176616771633756e-05,1.9176616771633756e-05,80980.0,82730.0,7310.0,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3,1.9176616771633756e-05,employment_weighted,591963800.0,4.935028937403137e-05,4.914373594848822e-05,11351.86293528005,0.14018106860064275
49-2094.00,56.0,6.746126398315396e-05,6.746126398315396e-05,72950.0,71300.0,59990.0,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3,6.746126398315396e-05,employment_weighted,4376270500.0,0.00036483686258186217,0.0004033013296237768,295228.7394621892,4.047001226349407
49-2096.00,46.081375358166184,5.551263978114384e-05,5.551263978114384e-05,50240.0,47940.0,10140.0,"Electronic Equipment Installers and Repairers, Motor Vehicles",3,5.551263978114384e-05,employment_weighted,509433600.0,4.246998815950325e-05,6.81692862541273e-05,28280.003929211318,0.5628981673807986
49-2097.00,86.0,0.00010360122683127215,0.00010360122683127215,55740.0,50620.0,22170.0,Audiovisual Equipment Installers and Repairers,3,0.00010360122683127215,employment_weighted,1235755800.0,0.00010302134408495526,0.0001490446820763316,128025.81694386018,2.2968391988493035
49-2098.00,220.0,0.0002650263942195334,0.0002650263942195334,60040.0,59300.0,81510.0,Security and Fire Alarm Systems Installers,3,0.0002650263942195334,employment_weighted,4893860400.0,0.00040798681759951017,0.0005479761856581771,1297002.1756257634,21.602301392834168
49-3023.00,31.0,3.73446282763888e-05,3.73446282763888e-05,55260.0,49670.0,688840.0,Automotive Service Technicians and Mechanics,3,3.73446282763888e-05,employment_weighted,38065298400.0,0.003173392513442297,0.004630939954959867,1421534.4189778173,25.724473741907662
49-3031.00,44.0,5.300527884390668e-05,5.300527884390668e-05,62480.0,60640.0,287230.0,Bus and Truck Mechanics and Diesel Engine Specialists,3,5.300527884390668e-05,employment_weighted,17946130400.0,0.0014961163645211097,0.0019309925138829374,951239.6460211106,15.224706242335316
49-9021.00,120.0,0.00014455985139247277,0.00014455985139247277,62690.0,59810.0,396870.0,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3,0.00014455985139247277,employment_weighted,24879780300.0,0.0020741544624305152,0.002668081325017308,3596617.3428453715,57.371468222130666
49-9041.00,92.0,0.00011082921940089579,0.00011082921940089579,67160.0,63760.0,421940.0,Industrial Machinery Mechanics,3,0.00011082921940089579,employment_weighted,28337490400.0,0.0023624136330191742,0.002836622154049948,3140621.940812378,46.76328083401397
49-9052.00,30.0,3.613996284811819e-05,3.613996284811819e-05,72440.0,70500.0,98360.0,Telecommunications Line Installers and Repairers,2,3.613996284811819e-05,employment_weighted,7125198400.0,0.0005940069357068546,0.0006612555222836253,257504.40546147118,3.5547267457409055
49-9061.00,371.0,0.000446930873888395,0.000446930873888395,53420.0,49300.0,2010.0,Camera and Photographic Equipment Repairers,3,0.000446930873888395,employment_weighted,107374200.0,8.951472778073793e-06,1.3512846683510441e-05,47988.8450390673,0.8983310565156739
49-9062.00,21.0,2.5297973993682733e-05,2.5297973993682733e-05,66810.0,62630.0,60830.0,Medical Equipment Repairers,3,2.5297973993682733e-05,employment_weighted,4064052300.0,0.0003388081450862329,0.000408948489431811,102812.2893943665,1.5388757580357206
51-2011.00,121.0,0.00014576451682074337,0.00014576451682074337,66510.0,61680.0,32890.0,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2,0.00014576451682074337,employment_weighted,2187513900.0,0.00018236663116007418,0.0002211131977217206,318861.9066721599,4.794194958234249
51-2031.00,103.0,0.00012408053911187246,0.00012408053911187246,56040.0,52540.0,38420.0,Engine and Other Machine Assemblers,2,0.00012408053911187246,employment_weighted,2153056800.0,0.00017949404358632402,0.0002582903331246125,267152.448482483,4.76717431267814
51-2061.00,110.0,0.0001325131971097667,0.0001325131971097667,42410.0,40790.0,230.0,Timing Device Assemblers and Adjusters,2,0.0001325131971097667,employment_weighted,9754300.0,8.131874409231007e-07,1.5462461379141301e-06,1292.5734785677973,0.03047803533524634
51-4031.00,53.0,6.384726769834215e-05,6.384726769834215e-05,47060.0,45590.0,174430.0,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2,6.384726769834215e-05,employment_weighted,8208675800.0,0.0006843332752908345,0.0011726596253754857,524101.52125150285,11.13687890462182
51-4041.00,16.0,1.92746468523297e-05,1.92746468523297e-05,57390.0,56150.0,298790.0,Machinists,3,1.92746468523297e-05,employment_weighted,17147558100.0,0.0014295417292290772,0.0020087081893363605,330513.12675730564,5.759071733007591
51-4062.00,21.0,2.5297973993682733e-05,2.5297973993682733e-05,57930.0,54540.0,1570.0,"Patternmakers, Metal and Plastic",3,2.5297973993682733e-05,employment_weighted,90950100.0,7.582243633136166e-06,1.0554810593587757e-05,2300.853264522844,0.03971781917008189
51-4081.00,44.0,5.300527884390668e-05,5.300527884390668e-05,48590.0,46060.0,129850.0,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2,5.300527884390668e-05,employment_weighted,6309411500.0,0.0005259971695986162,0.0008729567869919556,334432.11589845154,6.8827354578812825
51-4193.00,24.0,2.8911970278494555e-05,2.8911970278494555e-05,43820.0,41600.0,31510.0,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",2,2.8911970278494555e-05,employment_weighted,1380768200.0,0.00011511060343294713,0.00021183572089423583,39920.72915989043,0.9110161834753634
51-5111.00,102.0,0.00012287587368360186,0.00012287587368360186,49130.0,47300.0,23070.0,Prepress Technicians and Workers,3,0.00012287587368360186,employment_weighted,1133429100.0,9.449066660824182e-05,0.00015509521044208252,139271.09092091853,2.834746405880695
51-6052.00,768.0,0.0009251830489118258,0.0009251830489118258,44050.0,40860.0,16290.0,"Tailors, Dressmakers, and Custom Sewers",2,0.0009251830489118258,employment_weighted,717574500.0,5.982208578028905e-05,0.00010951456342009208,663887.763731379,15.071231866773642
51-6061.00,271.0,0.0003264643310613343,0.0003264643310613343,39000.0,37320.0,5820.0,Textile Bleaching and Dyeing Machine Operators and Tenders,2,0.0003264643310613343,employment_weighted,226980000.0,1.8922658247206402e-05,3.912675009852277e-05,74100.87386430167,1.9000224067769658
51-6062.00,57.21583652618135,6.892594021267326e-05,6.892594021267326e-05,38500.0,37940.0,8960.0,"Textile Cutting Machine Setters, Operators, and Tenders",2,6.892594021267326e-05,employment_weighted,344960000.0,2.875830552892907e-05,6.023637128569828e-05,23776.692335763768,0.6175764243055524
51-6063.00,92.78416347381865,0.0001117738740279177,0.0001117738740279177,39470.0,38260.0,14530.0,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2,0.0001117738740279177,employment_weighted,573499100.0,4.781094137977112e-05,9.768241906040135e-05,64102.21615852418,1.6240743896256442
51-7031.00,19.0,2.2888643137141523e-05,2.2888643137141523e-05,59780.0,51850.0,360.0,"Model Makers, Wood",3,2.2888643137141523e-05,employment_weighted,21520800.0,1.7941261062934158e-06,2.4202113463003774e-06,492.5819112257953,0.008239911529370949
51-7032.00,129.0,0.00015540184024690824,0.00015540184024690824,57920.0,52520.0,180.0,"Patternmakers, Wood",3,0.00015540184024690824,employment_weighted,10425600.0,8.691517570802496e-07,1.2101056731501887e-06,1620.1574256781664,0.027972331244443482
51-7041.00,22.0,2.650263942195334e-05,2.650263942195334e-05,42390.0,39950.0,43140.0,"Sawing Machine Setters, Operators, and Tenders, Wood",2,2.650263942195334e-05,employment_weighted,1828704600.0,0.0001524537500259683,0.0002900219929983286,48465.49862306742,1.1433238646630672
51-8012.00,15.0,1.8069981424059096e-05,1.8069981424059096e-05,109620.0,107240.0,9180.0,Power Distributors and Dispatchers,3,1.8069981424059096e-05,employment_weighted,1006311600.0,8.389325269627046e-05,6.171538933065963e-05,18184.031918815188,0.1658824294728625
51-8013.00,1017.0,0.0012251447405512068,0.0012251447405512068,95990.0,99670.0,30720.0,Power Plant Operators,2,0.0012251447405512068,employment_weighted,2948812800.0,0.0002458338921904476,0.00020652470155096554,3612722.492790078,37.63644642973307
51-8092.00,86.0,0.00010360122683127215,0.00010360122683127215,85470.0,83400.0,15910.0,Gas Plant Operators,2,0.00010360122683127215,employment_weighted,1359827700.0,0.00011336485523916078,0.00010695989588788612,140879.81799914708,1.64829551888554
51-8093.00,155.0,0.000186723141381944,0.000186723141381944,90970.0,97540.0,34860.0,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",2,0.000186723141381944,employment_weighted,3171214200.0,0.00026437484595685985,0.0002343571320334199,592139.0774190284,6.509168708574568
51-9011.00,35.0,4.216328998947123e-05,4.216328998947123e-05,59800.0,57090.0,127410.0,Chemical Equipment Operators and Tenders,2,4.216328998947123e-05,employment_weighted,7619118000.0,0.0006351835670946283,0.0008565531323114753,321247.081698,5.372024777558529
51-9012.00,23.0,2.7707304850223946e-05,2.7707304850223946e-05,53830.0,49500.0,54200.0,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",2,2.7707304850223946e-05,employment_weighted,2917586000.0,0.00024323060527286076,0.0003643762638041124,80838.44472874548,1.5017359228821379
51-9021.00,424.0,0.0005107781415867372,0.0005107781415867372,49400.0,46890.0,28550.0,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2,0.0005107781415867372,employment_weighted,1410370000.0,0.0001175784188567825,0.0001919362053802105,720386.1675496865,14.582715942301347
51-9023.00,152.0,0.00018310914509713218,0.00018310914509713218,49990.0,47680.0,100840.0,"Mixing and Blending Machine Setters, Operators, and Tenders",2,0.00018310914509713218,employment_weighted,5040991600.0,0.00042025271510193933,0.0006779280893359169,923051.6623178245,18.46472619159481
51-9032.00,16.0,1.92746468523297e-05,1.92746468523297e-05,46420.0,45700.0,47540.0,"Cutting and Slicing Machine Setters, Operators, and Tenders",2,1.92746468523297e-05,employment_weighted,2206806800.0,0.0001839750237642575,0.0003196023538975554,42535.42174131978,0.916316711359754
51-9051.00,27.0,3.2525966563306373e-05,3.2525966563306373e-05,49250.0,47010.0,16160.0,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",2,3.2525966563306373e-05,employment_weighted,795880000.0,6.635018612118526e-05,0.00010864059821170584,25886.766268404277,0.525619619663031
51-9061.00,619.0,0.0007456879000995054,0.0007456879000995054,51670.0,47460.0,591180.0,"Inspectors, Testers, Sorters, Samplers, and Weighers",2,0.0007456879000995054,employment_weighted,30546270600.0,0.0025465531733654435,0.003974390399182936,22777984.37958526,440.8357727808256
51-9071.00,25.0,3.011663570676516e-05,3.011663570676516e-05,55030.0,49140.0,23420.0,Jewelers and Precious Stone and Metal Workers,3,3.011663570676516e-05,employment_weighted,1288802600.0,0.00010744370053710041,0.0001574481936954301,38814.398402131774,0.70533160825244
51-9081.00,15.0,1.8069981424059096e-05,1.8069981424059096e-05,54060.0,48310.0,33920.0,Dental Laboratory Technicians,2,1.8069981424059096e-05,employment_weighted,1833715200.0,0.00015287146908233207,0.0002280376912958578,33135.19960101481,0.6129337699040845
51-9124.00,209.0,0.00025177507450855675,0.00025177507450855675,51610.0,47590.0,159500.0,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2,0.00025177507450855675,employment_weighted,8231795000.0,0.0006862606553267354,0.001072288082596973,2072560.799464165,40.1581243841148
51-9151.00,44.0,5.300527884390668e-05,5.300527884390668e-05,46050.0,40100.0,5550.0,Photographic Process Workers and Processing Machine Operators,2,5.300527884390668e-05,employment_weighted,255577500.0,2.1306748119549714e-05,3.731159158879749e-05,13546.956653728561,0.2941792975836821
51-9161.00,235.0,0.0002830963756435925,0.0002830963756435925,52900.0,49970.0,176950.0,Computer Numerically Controlled Tool Operators,2,0.0002830963756435925,employment_weighted,9360655000.0,0.0007803704094413774,0.0011896011047995883,2649967.5041500726,50.09390367013369
51-9162.00,3773.0,0.004545202660864998,0.004545202660864998,69880.0,65670.0,28230.0,Computer Numerically Controlled Tool Programmers,3,0.004545202660864998,employment_weighted,1972712400.0,0.00016445925881234617,0.00018978490640572128,8966377.649601376,128.3110711162189
51-9195.00,60.0,7.227992569623638e-05,7.227992569623638e-05,46730.0,45690.0,34750.0,"Molders, Shapers, and Casters, Except Metal and Plastic",2,7.227992569623638e-05,employment_weighted,1623867500.0,0.00013537708054121704,0.0002336176230109392,117373.02224053313,2.5117274179442144
51-9198.00,377.0,0.00045415886645801864,0.00045415886645801864,40080.0,38220.0,167490.0,Helpers--Production Workers,2,0.00045415886645801864,employment_weighted,6712999200.0,0.0005596430948778305,0.0011260033288662506,3048768.107205586,76.06706854305354
53-2012.00,32.0,3.85492937046594e-05,3.85492937046594e-05,142960.0,122670.0,51830.0,Commercial Pilots,3,3.85492937046594e-05,employment_weighted,7409616800.0,0.0006177180652443347,0.00034844320577430155,285635.49426217854,1.9980098927124967
53-2021.00,128.0,0.0001541971748186376,0.0001541971748186376,142740.0,144580.0,22400.0,Air Traffic Controllers,3,0.0001541971748186376,employment_weighted,3197376000.0,0.00026655587864930747,0.0001505909282142457,493026.3460329162,3.4540167159374824
53-2022.00,160.0,0.00019274646852329702,0.00019274646852329702,67120.0,56750.0,16640.0,Airfield Operations Specialists,3,0.00019274646852329702,employment_weighted,1116876800.0,9.311074980453562e-05,0.00011186754667343968,215274.0589756007,3.2073012362276625
53-2031.00,93.0,0.0001120338848291664,0.0001120338848291664,78950.0,67130.0,130110.0,Flight Attendants,2,0.0001120338848291664,employment_weighted,10272184500.0,0.0008563619558804775,0.0008747047174087281,1150832.7352169482,14.57672875512284
53-3031.00,365.0,0.0004397028813187713,0.0004397028813187713,39670.0,37130.0,417420.0,Driver/Sales Workers,2,0.0004397028813187713,employment_weighted,16559051400.0,0.0013804796481633832,0.0028062350560352878,7281062.612485634,183.5407767200815
53-3032.00,66.0,7.950791826586002e-05,7.950791826586002e-05,58400.0,57440.0,2070480.0,Heavy and Tractor-Trailer Truck Drivers,2,7.950791826586002e-05,employment_weighted,120916032000.0,0.010080415676025523,0.013919442189688904,9613781.989288114,164.61955461109787
53-3053.00,72.10322084648377,8.686025742071948e-05,8.686025742071948e-05,39070.0,36670.0,229630.0,Shuttle Drivers and Chauffeurs,2,8.686025742071948e-05,employment_weighted,8971644100.0,0.000747939709313004,0.001543758698474877,779279.3160130791,19.945720911519814
53-3054.00,20.896779153516224,2.5173627408446903e-05,2.5173627408446903e-05,39310.0,36220.0,17510.0,Taxi Drivers,2,2.5173627408446903e-05,employment_weighted,688318100.0,5.738306534349476e-05,0.00011771639076033225,17327.463387890097,0.44079021592190526
53-4041.00,68.0,8.191724912240124e-05,8.191724912240124e-05,75620.0,84830.0,9200.0,Subway and Streetcar Operators,2,8.191724912240124e-05,employment_weighted,695704000.0,5.799880620854032e-05,6.18498455165652e-05,56990.15788345103,0.7536386919260913
53-5031.00,15.0,1.8069981424059096e-05,1.8069981424059096e-05,105600.0,101320.0,8580.0,Ship Engineers,3,1.8069981424059096e-05,employment_weighted,906048000.0,7.55345698280239e-05,5.768170375349233e-05,16372.270529305895,0.15504044061842703
53-6021.00,15.0,1.8069981424059096e-05,1.8069981424059096e-05,34190.0,34600.0,134650.0,Parking Attendants,2,1.8069981424059096e-05,employment_weighted,4603683500.0,0.0003837956187717113,0.0009052262716092939,83188.47532724736,2.4331229987495573
53-6031.00,21.0,2.5297973993682733e-05,2.5297973993682733e-05,35800.0,34850.0,98270.0,Automotive and Watercraft Service Attendants,2,2.5297973993682733e-05,employment_weighted,3518066000.0,0.0002932908653146376,0.0006606504694470503,88999.94217605944,2.4860319043592023
53-6051.07,27.0,3.2525966563306373e-05,3.2525966563306373e-05,86490.0,85750.0,23320.0,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",2,3.2525966563306373e-05,employment_weighted,2016946800.0,0.00016814695126970023,0.00015677591276590222,65603.14417676779,0.7585055402563047
53-6061.00,126.0,0.0001517878439620964,0.0001517878439620964,38480.0,37560.0,25340.0,Passenger Attendants,2,0.0001517878439620964,employment_weighted,975083200.0,8.128983239136668e-05,0.00017035598754236547,148005.77661166165,3.846303965999523
53-7011.00,227.0,0.00027345905221742763,0.00027345905221742763,44800.0,41230.0,26060.0,Conveyor Operators and Tenders,1,0.00027345905221742763,employment_weighted,1167488000.0,9.733005741349241e-05,0.00017519641023496622,319260.16195522016,7.126342900786164
